chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate
0.7718201803134808,3857.3802199910865,4293.630781210073,9070.427230172729,0.109509796,0.04681911172560153
0.2782302712297932,1322.8916093841008,1424.9556787681022,2470.250992748619,0.017103203,0.028398545407458564
0.6024075325511764,2266.565170501961,3032.44088379111,4382.711420114543,0.037652474,0.050752680352393616
0.7294186554346462,3064.4747224207513,3366.6397778524533,6826.898934155467,0.0598076,0.05093524701362549
